Unnamed: 0,NumDots,SubdomainLevel,PathLevel,UrlLength,NumDash,NumDashInHostname,NumUnderscore,NumQueryComponents,NumAmpersand,NumNumericChars,NoHttps,RandomString,IpAddress,DomainInSubdomains,DomainInPaths,HostnameLength,PathLength,QueryLength,NumSensitiveWords,EmbeddedBrandName,PctExtHyperlinks,PctExtResourceUrls,ExtFavicon,InsecureForms,RelativeFormAction,ExtFormAction,AbnormalFormAction,PctNullSelfRedirectHyperlinks,FrequentDomainNameMismatch,FakeLinkInStatusBar,RightClickDisabled,PopUpWindow,SubmitInfoToEmail,IframeOrFrame,MissingTitle,ImagesOnlyInForm,SubdomainLevelRT,UrlLengthRT,PctExtResourceUrlsRT,AbnormalExtFormActionR,ExtMetaScriptLinkRT,PctExtNullSelfRedirectHyperlinksRT,CLASS_LABEL
5104.0,1,0,2,60,6,0,0,0,0,4,1,1,0,0,1,13,40,0,0,0,0.149606299,0.988888889,1,1,1,0,0,0.086614173,0,0,0,0,1,0,0,0,1,0,-1.0,1,-1,1,0
5115.0,1,0,2,92,9,0,0,0,0,3,1,1,0,0,1,11,74,0,0,0,0.113821138,0.989010989,1,1,1,0,0,0.089430894,0,0,0,0,1,0,0,0,1,-1,-1.0,1,-1,1,0
5117.0,1,0,2,101,11,0,0,0,0,7,1,1,0,0,0,14,80,0,0,0,0.246666667,0.5,0,1,1,0,0,0.086666667,0,0,0,0,1,0,0,0,1,-1,-1.0,1,0,0,0
5119.0,1,0,2,86,9,0,0,0,0,3,1,1,0,0,1,15,64,0,0,0,0.230769231,0.506024096,1,1,1,0,0,0.084615385,0,0,0,0,1,0,0,0,1,-1,-1.0,1,0,0,0
5120.0,1,0,2,82,8,0,0,0,0,3,1,1,0,0,1,14,61,0,0,0,0.153225807,0.988505747,1,1,1,0,0,0.096774194,0,0,0,0,1,0,0,0,1,-1,-1.0,1,-1,1,0
5121.0,1,0,2,73,6,0,0,0,0,2,1,0,0,0,1,13,53,0,0,0,0.133333333,0.987951807,1,1,1,0,0,0.104761905,0,0,0,0,1,0,0,0,1,0,-1.0,1,-1,1,0
5122.0,1,0,2,75,10,0,0,0,0,7,1,1,0,0,1,15,53,0,0,0,0.134453782,0.988235294,1,1,1,0,0,0.092436975,0,0,0,0,1,0,0,0,1,0,-1.0,1,-1,1,0
5126.0,3,1,4,62,0,0,0,0,0,8,1,1,0,0,0,13,42,0,0,0,0.057692308,0.027777778,0,1,1,0,0,0.0,0,0,0,0,1,0,0,0,1,0,1.0,1,1,1,0
5142.0,2,0,4,105,4,0,1,0,0,17,1,1,0,0,1,11,87,0,0,0,0.225352113,0.202020202,0,1,1,0,1,0.024647887,0,0,0,0,1,1,0,0,1,-1,1.0,-1,0,1,0
5151.0,3,1,1,112,0,0,1,3,2,9,1,0,0,0,1,16,7,81,0,0,0.123893805,0.068181818,0,1,1,0,1,0.0,0,0,0,0,1,0,0,0,1,-1,1.0,-1,0,1,0
5161.0,2,0,3,83,8,0,0,0,0,4,1,1,0,0,1,9,67,0,0,0,0.308823529,0.184397163,0,1,1,0,1,0.004901961,0,0,0,0,1,1,0,0,1,-1,1.0,-1,0,0,0
5191.0,3,0,6,83,0,0,1,0,0,3,1,0,0,0,0,11,65,0,0,0,0.077669903,0.170731707,0,1,1,0,0,0.058252427,0,0,0,0,1,0,0,0,1,-1,1.0,1,0,1,0
5203.0,3,1,2,60,1,0,0,1,0,4,1,1,0,0,1,28,17,7,0,0,0.0625,0.409090909,0,1,1,0,0,0.0,0,0,0,0,1,1,0,0,1,0,0.0,1,0,1,0
5207.0,1,0,4,68,8,0,0,0,0,8,1,1,0,0,1,13,48,0,0,0,0.055555556,0.375,0,1,1,0,0,0.015873016,0,0,0,0,1,1,0,0,1,0,0.0,1,0,1,0
5248.0,1,0,2,94,9,0,0,0,0,0,1,0,0,0,1,13,74,0,0,0,0.201342282,0.481481482,0,1,1,0,0,0.006711409,0,0,0,0,1,1,0,0,1,-1,0.0,1,0,1,0
5267.0,1,0,2,95,12,0,0,0,0,4,1,1,0,0,1,9,79,0,0,0,0.149253731,0.988372093,1,1,1,0,0,0.082089552,0,0,0,0,1,0,0,0,1,-1,-1.0,1,-1,1,0
5275.0,1,0,2,73,8,0,0,0,0,4,1,1,0,0,1,14,52,0,0,0,0.391812866,0.818181818,1,1,1,0,0,0.070175439,0,0,0,0,1,1,0,0,1,0,0.0,1,-1,0,0
5334.0,3,1,4,76,0,0,4,0,0,6,1,1,0,0,0,14,55,0,0,0,0.062111801,0.897435897,0,1,1,0,1,0.083850932,0,0,0,0,1,0,0,0,1,-1,-1.0,-1,-1,1,0
5339.0,3,1,4,85,0,0,3,0,0,6,1,1,0,0,1,19,59,0,0,0,0.1,0.941176471,0,1,1,0,1,0.02173913,0,0,0,0,1,0,0,0,1,-1,-1.0,-1,-1,1,0
5371.0,2,1,7,87,3,0,0,0,0,8,1,1,0,0,0,19,61,0,0,0,0.044444444,0.786516854,0,1,1,0,0,0.017777778,0,0,0,0,1,1,0,0,1,-1,0.0,1,0,1,0
5374.0,1,0,5,93,10,0,0,0,0,8,1,1,0,0,1,17,69,0,0,0,0.21875,0.58490566,0,1,1,0,0,0.03125,0,0,0,0,1,0,0,0,1,-1,0.0,1,0,1,0
5381.0,3,1,2,84,8,0,0,0,0,5,1,1,0,0,1,22,55,0,0,0,0.0,0.333333333,0,1,1,0,0,0.0,0,0,0,0,1,0,0,0,1,-1,1.0,1,0,1,0
5415.0,3,1,2,122,0,0,1,5,4,9,1,0,0,0,0,17,24,73,0,0,0.028571429,0.060606061,0,1,1,0,0,0.0,0,0,0,0,1,1,0,0,1,-1,1.0,1,1,1,0
5418.0,1,0,3,77,4,0,0,0,0,0,1,0,0,0,1,19,51,0,0,0,0.155844156,0.1875,0,1,1,0,0,0.12987013,0,0,0,0,1,0,0,0,1,-1,1.0,1,0,1,0
5419.0,3,1,2,45,1,0,0,0,0,1,1,1,0,0,1,17,21,0,0,0,0.057142857,0.071428571,0,1,1,0,0,0.028571429,0,0,0,0,1,1,0,0,1,1,1.0,1,1,1,0
5466.0,1,0,2,103,13,0,0,0,0,4,1,1,0,0,1,18,78,0,0,0,0.291044776,0.581967213,0,1,1,0,0,0.074626866,0,0,0,0,1,1,0,0,1,-1,-1.0,1,0,0,0
5473.0,1,0,2,89,12,0,0,0,0,5,1,1,0,0,1,11,71,0,0,0,0.412903226,0.811965812,1,1,1,0,0,0.077419355,0,0,0,0,1,1,0,0,1,-1,0.0,1,-1,0,0
5526.0,1,0,7,109,11,0,0,0,0,9,1,1,0,0,1,13,89,0,0,0,0.032520325,0.264150943,0,1,1,0,0,0.0,0,0,0,0,1,0,0,0,1,-1,1.0,1,0,1,0
5532.0,1,0,8,135,9,0,0,0,0,0,1,0,0,0,1,10,101,16,0,0,0.136054422,0.275862069,0,1,1,0,0,0.0,0,0,0,0,1,0,0,0,1,-1,1.0,1,0,1,0
5582.0,2,1,3,105,4,0,0,1,0,11,1,0,0,0,1,17,38,42,0,0,0.052287582,0.065573771,0,1,1,0,1,0.0,0,0,0,0,1,0,0,0,1,-1,1.0,-1,1,1,0
5676.0,1,0,2,81,11,0,0,0,0,3,1,1,0,0,1,11,63,0,0,0,0.123076923,0.988764045,1,1,1,0,0,0.084615385,0,0,0,0,1,0,0,0,1,-1,-1.0,1,-1,1,0
5677.0,1,0,2,66,5,0,0,0,0,4,1,1,0,0,1,12,47,0,0,0,0.192307692,0.373493976,0,1,1,0,0,0.125,0,0,0,0,1,1,0,0,1,0,-1.0,1,0,0,0
5679.0,1,0,5,103,3,0,2,3,2,19,1,1,0,0,1,15,36,44,0,0,0.288288288,0.893617021,1,1,1,0,0,0.0,0,0,0,0,1,1,0,0,1,-1,-1.0,1,0,1,0
5684.0,1,0,2,71,7,0,0,0,0,3,1,1,0,0,1,14,50,0,0,0,0.160583942,0.988235294,1,1,1,0,0,0.080291971,0,0,0,0,1,0,0,0,1,0,-1.0,1,-1,1,0
5699.0,3,1,4,77,0,0,0,0,0,6,1,1,0,0,0,20,50,0,0,0,0.214285714,0.0,0,1,1,0,1,0.0,0,0,0,0,1,0,0,0,1,-1,1.0,-1,1,1,0
5703.0,1,0,3,65,2,0,0,0,0,0,1,0,0,0,1,21,37,0,0,0,0.044776119,0.151515152,0,1,1,0,0,0.044776119,0,0,0,0,1,1,0,0,1,0,1.0,1,1,1,0
5721.0,1,0,2,71,6,0,0,0,0,0,1,0,0,0,1,14,50,0,0,0,0.0625,0.294117647,0,1,1,0,0,0.114583333,0,0,0,0,1,0,0,0,1,0,1.0,1,0,1,0
5726.0,1,0,4,62,3,0,0,0,0,6,1,1,0,0,1,21,34,0,0,0,0.412121212,0.297297297,0,1,1,0,1,0.0,0,0,0,0,1,1,0,0,1,0,0.0,-1,0,0,0
5744.0,1,0,2,82,6,0,0,0,0,0,1,0,0,0,1,16,59,0,0,0,0.130630631,0.265306122,0,1,1,0,0,0.04954955,0,0,0,0,1,0,0,0,1,-1,1.0,1,0,1,0
5746.0,3,1,3,78,3,0,1,0,0,7,1,1,0,0,1,16,55,0,0,0,0.104477612,0.227272727,0,1,1,0,1,0.104477612,0,0,0,0,1,1,0,0,1,-1,0.0,-1,1,1,0
5754.0,1,0,2,76,9,0,0,0,0,3,1,1,0,0,1,7,62,0,0,0,0.22875817,0.53125,1,1,1,0,0,0.071895425,0,0,0,0,1,1,0,0,1,-1,-1.0,1,0,1,0
5755.0,2,0,1,81,4,0,0,0,0,5,1,1,0,0,0,13,61,0,0,0,0.03880597,0.231404959,0,1,1,0,0,0.011940299,0,0,0,0,1,1,0,0,1,-1,1.0,1,0,1,0
5782.0,1,0,3,66,5,0,0,0,0,0,1,0,0,0,1,14,45,0,0,0,0.316455696,0.150684932,0,1,1,0,0,0.405063291,0,0,0,0,1,0,0,0,1,0,1.0,1,0,-1,0
5797.0,2,1,5,87,6,0,0,0,0,8,1,1,0,0,0,18,62,0,0,0,0.181818182,0.425,0,1,1,0,1,0.045454546,0,0,0,0,1,1,0,0,1,-1,-1.0,-1,0,1,0
5799.0,3,1,4,77,0,0,3,0,0,6,1,1,0,0,0,18,52,0,0,0,0.130434783,0.945945946,0,1,1,0,1,0.019762846,0,0,0,0,1,0,0,0,1,-1,-1.0,-1,-1,1,0
5805.0,3,1,4,91,2,0,5,0,0,6,1,1,0,0,1,17,67,0,0,0,0.161290323,0.9,0,1,1,0,1,0.040322581,0,0,0,0,1,0,0,0,1,-1,-1.0,-1,-1,1,0
5821.0,2,1,5,60,2,0,0,0,0,8,1,1,0,0,1,23,30,0,0,0,0.540322581,1.0,1,1,1,0,0,0.048387097,0,0,0,0,1,1,0,0,1,0,-1.0,1,0,0,0
5860.0,3,1,2,84,0,0,1,3,2,4,1,0,0,0,1,26,13,37,0,0,0.065217391,0.146853147,0,1,1,0,0,0.0,0,0,0,0,1,1,0,0,1,-1,1.0,1,0,1,0
5861.0,2,0,3,76,2,0,1,0,0,0,1,0,0,0,1,18,51,0,0,0,0.0,0.24,0,1,1,0,1,0.0,0,0,0,0,1,1,0,0,1,-1,1.0,-1,-1,1,0
5879.0,2,1,2,62,4,0,0,0,0,4,1,1,0,0,1,10,45,0,0,0,0.067567568,0.321428571,0,1,1,0,0,0.013513514,0,0,0,0,1,1,0,0,1,0,1.0,1,0,1,0
5893.0,3,1,2,110,8,0,1,0,0,5,1,1,0,0,1,28,75,0,0,0,0.166666667,0.512820513,0,1,1,0,0,0.055555556,0,0,0,0,1,1,0,0,1,-1,0.0,1,0,1,0
5897.0,2,1,1,114,6,0,0,3,2,37,1,0,0,0,0,12,5,89,0,0,0.03030303,0.08,0,1,1,0,0,0.0,0,0,0,0,1,0,0,0,1,-1,1.0,1,1,1,0
5902.0,1,0,4,86,6,0,0,0,0,6,1,1,0,0,1,22,57,0,0,0,0.041176471,0.964285714,1,1,1,0,0,0.023529412,0,0,0,0,1,1,0,0,1,-1,-1.0,1,-1,1,0
5915.0,1,0,7,89,3,0,0,0,0,26,1,1,0,0,1,16,66,0,0,0,0.275985663,0.255319149,0,1,1,0,1,0.007168459,0,0,0,0,1,0,0,0,1,-1,0.0,-1,0,1,0
5925.0,1,0,4,73,6,0,0,0,0,6,1,1,0,0,1,18,48,0,0,0,0.103305785,0.297297297,0,1,1,0,1,0.012396694,0,0,0,0,1,1,0,0,1,0,0.0,-1,0,1,0
6019.0,1,0,2,116,15,0,0,0,0,4,1,1,0,0,1,12,97,0,0,0,0.141509434,0.289156627,0,1,1,0,0,0.094339623,0,0,0,0,1,0,0,0,1,-1,0.0,1,0,1,0
6033.0,2,0,2,88,1,0,0,0,0,1,1,1,0,0,0,15,66,0,0,0,0.0,0.875,0,1,1,0,0,0.0,0,0,0,0,1,0,0,0,1,-1,1.0,1,0,1,0
6037.0,2,0,1,75,6,0,1,0,0,6,1,1,0,0,1,19,49,0,0,0,0.474637681,0.775700935,0,1,1,0,0,0.043478261,0,0,0,0,1,1,0,0,1,0,-1.0,1,0,0,0
6038.0,3,1,2,75,0,0,0,2,1,7,1,0,0,0,0,22,33,12,0,0,0.131147541,0.208333333,0,1,1,0,0,0.0,0,0,0,0,1,1,0,0,1,0,1.0,1,0,1,0
6047.0,1,0,3,63,3,0,0,0,0,9,1,1,0,0,0,9,47,0,0,0,0.01141925,0.984126984,1,1,1,0,1,0.04730832,0,0,0,0,1,1,0,0,1,0,-1.0,-1,-1,1,0
6073.0,1,0,2,84,3,0,0,2,1,10,1,1,0,0,1,10,33,33,0,0,0.069306931,0.275862069,0,1,1,0,1,0.0,0,0,0,0,1,1,0,0,1,-1,1.0,-1,0,1,0
6162.0,3,1,2,112,0,0,0,4,3,4,1,1,0,0,0,18,17,69,0,0,0.03125,0.0,0,1,1,0,1,0.0,0,0,0,0,1,0,0,0,1,-1,1.0,-1,1,1,0
6164.0,1,0,4,79,6,0,0,0,0,5,1,1,0,0,1,11,61,0,0,0,0.066666667,0.256410256,0,1,1,0,1,0.0,0,0,0,0,1,0,0,0,1,-1,0.0,-1,0,1,0
6174.0,2,0,6,154,11,0,0,0,0,3,1,1,0,0,1,7,140,0,0,0,0.014184397,0.105263158,0,1,1,0,0,0.003546099,0,0,0,0,1,1,0,0,1,-1,1.0,1,1,1,0
6202.0,1,0,2,83,8,0,0,0,0,0,1,0,0,0,1,19,57,0,0,0,0.242857143,0.302325581,0,1,1,0,1,0.057142857,0,0,0,0,1,1,0,0,1,-1,1.0,-1,0,1,0
6207.0,2,0,5,68,1,0,0,0,0,6,1,1,0,0,0,14,47,0,0,0,0.25,0.615384615,0,1,1,0,0,0.015625,0,0,0,0,1,0,0,0,1,0,-1.0,1,0,1,0
6228.0,2,0,1,85,1,1,0,5,4,3,1,1,0,0,0,17,20,40,0,0,0.111111111,0.416666667,0,1,1,0,0,0.0,0,0,0,0,1,0,0,0,1,-1,1.0,1,0,1,0
6250.0,3,1,5,82,0,0,0,0,0,5,1,1,0,0,1,24,51,0,0,0,0.087912088,0.032258065,0,1,1,0,1,0.104395604,0,0,0,0,1,0,0,0,1,-1,1.0,-1,1,1,0
6251.0,3,1,2,72,0,0,0,2,1,11,1,1,0,0,0,18,27,19,0,0,0.44,0.739130435,0,1,1,0,0,0.0,0,0,0,0,1,0,0,0,1,0,-1.0,1,1,0,0
6262.0,1,0,3,73,6,0,0,0,0,6,1,1,0,0,0,13,53,0,0,0,0.154098361,1.0,1,1,1,0,1,0.052459016,0,0,0,0,1,1,0,0,1,0,-1.0,-1,-1,1,0
6273.0,1,0,3,79,1,0,0,1,0,7,1,0,0,0,1,17,17,37,0,0,0.192307692,0.25,0,1,1,0,0,0.0,0,0,0,0,1,1,0,0,1,-1,0.0,1,0,1,0
6287.0,2,1,2,73,6,0,0,0,0,1,1,0,0,0,1,14,52,0,0,0,0.044444444,0.098039216,0,1,1,0,0,0.222222222,0,0,0,0,1,1,0,0,1,0,1.0,1,1,1,0
6295.0,3,1,2,125,8,0,0,0,0,7,1,1,0,0,0,28,90,0,0,0,0.36,0.4375,0,1,1,0,1,0.016,0,0,0,0,1,0,0,0,1,-1,1.0,-1,0,0,0
6308.0,1,0,6,121,9,0,0,0,0,14,1,1,0,0,1,16,98,0,0,0,0.23566879,0.25,0,1,1,0,0,0.031847134,0,0,0,0,1,1,0,0,1,-1,1.0,1,0,1,0
6333.0,1,0,2,67,6,0,0,0,0,0,1,1,0,0,0,10,50,0,0,0,0.371727749,0.327433628,0,1,1,0,0,0.057591623,0,0,0,0,1,0,0,0,1,0,0.0,1,0,0,0
6340.0,3,1,3,66,0,0,0,1,0,5,1,1,0,0,1,13,37,8,0,0,0.23125,0.071428571,0,1,1,0,1,0.0,0,0,0,0,1,0,0,0,1,0,1.0,-1,1,1,0
6343.0,1,0,2,60,6,0,0,0,0,0,1,0,0,0,1,8,45,0,0,0,0.137096774,0.989247312,1,1,1,0,0,0.088709677,0,0,0,0,1,0,0,0,1,0,-1.0,1,-1,1,0
6348.0,1,0,2,87,9,0,0,0,0,0,1,0,0,0,1,14,66,0,0,0,0.182608696,0.988235294,1,1,1,0,0,0.095652174,0,0,0,0,1,0,0,0,1,-1,-1.0,1,-1,1,0
6350.0,1,0,2,101,12,0,0,0,0,0,1,1,0,0,1,8,86,0,0,0,0.181034483,0.988095238,0,1,1,0,0,0.094827586,0,0,0,0,1,0,0,0,1,-1,-1.0,1,-1,1,0
6352.0,1,0,2,82,10,0,0,0,0,0,1,1,0,0,1,8,67,0,0,0,0.178217822,0.987341772,1,1,1,0,0,0.108910891,0,0,0,0,1,0,0,0,1,-1,-1.0,1,-1,1,0
6353.0,1,0,2,73,8,0,0,0,0,0,1,1,0,0,1,10,56,0,0,0,0.139534884,0.988505747,1,1,1,0,0,0.085271318,0,0,0,0,1,0,0,0,1,0,-1.0,1,-1,1,0
6367.0,1,0,3,86,0,0,6,0,0,0,1,0,0,0,1,16,63,0,0,0,0.089552239,0.705882353,0,1,1,0,0,0.029850746,0,0,0,0,1,1,0,0,1,-1,0.0,1,0,1,0
6372.0,1,0,2,66,9,0,0,0,0,0,1,1,0,0,1,8,51,0,0,0,0.194244604,0.988372093,1,1,1,0,0,0.079136691,0,0,0,0,1,0,0,0,1,0,-1.0,1,-1,1,0
6373.0,1,0,2,60,7,0,0,0,0,0,1,1,0,0,1,8,45,0,0,0,0.162162162,0.988372093,1,1,1,0,0,0.099099099,0,0,0,0,1,0,0,0,1,0,-1.0,1,-1,1,0
6381.0,1,0,2,117,14,0,0,0,0,5,1,1,0,0,1,16,94,0,0,0,0.055194805,0.244444444,0,1,1,0,0,0.058441558,0,0,0,0,1,1,0,0,1,-1,1.0,1,0,1,0
6397.0,3,1,2,60,2,0,0,0,0,0,1,1,0,0,1,24,29,0,0,0,0.016260163,0.259259259,0,1,1,0,0,0.024390244,0,0,0,0,1,1,0,0,1,0,1.0,1,0,1,0
6401.0,2,1,7,113,2,0,1,0,0,4,1,0,0,0,0,23,83,0,0,0,0.207207207,0.25,0,1,1,0,0,0.018018018,0,0,0,0,1,0,0,0,1,-1,1.0,1,0,1,0
6405.0,2,1,2,62,0,0,0,3,2,2,1,0,0,0,1,15,6,33,0,0,0.063694268,0.32,0,1,1,0,0,0.0,0,0,0,0,1,0,0,0,1,0,1.0,1,0,1,0
6407.0,3,1,3,91,6,0,0,0,0,2,1,0,0,0,1,23,61,0,0,0,0.039735099,0.404255319,0,1,1,0,0,0.006622517,0,0,0,0,1,1,0,0,1,-1,1.0,1,0,1,0
6410.0,2,0,3,92,6,0,0,0,0,0,1,0,0,0,1,11,74,0,0,0,0.045454546,0.038461539,0,1,1,0,0,0.0,0,0,0,0,1,0,0,0,1,-1,1.0,1,1,1,0
6419.0,1,0,2,61,4,0,0,0,0,3,1,1,0,0,1,15,39,0,0,0,0.154362416,0.969072165,1,1,1,0,0,0.087248322,0,0,0,0,1,1,0,0,1,0,-1.0,1,-1,1,0
6422.0,1,0,7,89,3,0,1,0,0,6,1,1,0,0,1,7,75,0,0,0,0.035714286,0.166666667,0,1,1,0,0,0.035714286,0,0,0,0,1,0,0,0,1,-1,1.0,1,0,1,0
6443.0,2,1,3,78,3,0,0,1,0,8,1,0,0,0,0,12,47,11,0,0,0.175,0.769230769,0,1,1,0,1,0.0,0,0,0,0,1,0,0,0,1,-1,-1.0,-1,0,1,0
6459.0,1,0,8,104,5,0,0,0,0,11,1,1,0,0,1,18,79,0,0,0,0.232876712,0.651162791,0,1,1,0,0,0.02739726,0,0,0,0,1,1,0,0,1,-1,0.0,1,0,1,0
6491.0,1,0,1,83,4,0,0,0,0,2,1,1,0,0,1,37,39,0,0,0,0.114285714,0.035714286,0,1,1,0,0,0.00952381,0,0,0,0,1,0,0,0,1,-1,1.0,1,1,1,0
6498.0,1,0,5,60,2,0,0,0,0,12,1,1,0,0,0,21,32,0,0,0,0.393258427,1.0,1,1,1,0,0,0.033707865,0,0,0,0,1,1,0,0,1,0,-1.0,1,-1,0,0
6511.0,2,1,8,124,8,0,2,0,0,7,1,1,0,0,1,23,94,0,0,0,0.817460318,0.787234043,0,1,1,0,1,0.0,1,0,0,0,1,1,0,0,1,-1,0.0,-1,0,-1,0
6517.0,1,0,2,107,11,0,0,0,0,0,1,1,0,0,1,24,76,0,0,0,0.167832168,0.449438202,0,1,1,0,0,0.083916084,0,0,0,0,1,0,0,0,1,-1,0.0,1,0,1,0
6519.0,1,0,2,80,9,0,0,0,0,3,1,1,0,0,1,12,61,0,0,0,0.162962963,0.391304348,0,1,1,0,0,0.081481482,0,0,0,0,1,1,0,0,1,-1,0.0,1,0,1,0
6520.0,1,0,2,77,8,0,0,0,0,2,1,1,0,0,1,16,54,0,0,0,0.248062016,0.466666667,1,1,1,0,0,0.085271318,0,0,0,0,1,1,0,0,1,-1,0.0,1,0,0,0
6537.0,1,0,3,81,7,0,0,0,0,4,1,1,0,0,1,19,55,0,0,0,0.306748466,0.494623656,1,1,1,0,1,0.036809816,0,0,0,0,1,1,0,0,1,-1,1.0,-1,-1,0,0
6564.0,1,0,3,171,14,0,0,5,4,12,1,1,0,0,1,12,54,97,0,0,0.048780488,0.473684211,0,1,1,0,0,0.0,0,0,0,0,1,0,0,0,1,-1,0.0,1,0,1,0
6565.0,1,0,2,87,9,0,0,0,0,4,1,1,0,0,1,16,64,0,0,0,0.193277311,0.988764045,1,1,1,0,0,0.100840336,0,0,0,0,1,1,0,0,1,-1,-1.0,1,-1,1,0
6576.0,2,1,3,65,2,0,0,0,0,7,1,1,0,0,0,16,42,0,0,0,0.018292683,0.958333333,0,1,1,0,1,0.018292683,0,0,0,0,1,0,0,0,1,0,1.0,-1,-1,1,0
6603.0,1,0,2,76,8,0,0,0,0,5,1,1,0,0,0,16,53,0,0,0,0.144230769,0.987804878,1,1,1,0,0,0.096153846,0,0,0,0,1,0,0,0,1,-1,-1.0,1,-1,1,0
6604.0,1,0,2,61,6,0,0,0,0,8,1,1,0,0,1,16,38,0,0,0,0.130136986,0.46875,0,1,1,0,0,0.075342466,0,0,0,0,1,1,0,0,1,0,-1.0,1,0,1,0
6605.0,1,0,2,101,14,0,0,0,0,3,1,1,0,0,1,14,80,0,0,0,0.159663866,0.987341772,1,1,1,0,0,0.092436975,0,0,0,0,1,0,0,0,1,-1,-1.0,1,-1,1,0
6613.0,1,0,2,69,7,0,0,0,0,4,1,1,0,0,0,10,52,0,0,0,0.105263158,0.990740741,1,1,1,0,0,0.058479532,0,0,0,0,1,1,0,0,1,0,-1.0,1,-1,1,0
6615.0,2,0,3,63,5,0,0,0,0,0,1,0,0,0,1,10,46,0,0,0,0.008264463,0.071428571,0,1,1,0,0,0.0,0,0,0,0,1,0,0,0,1,0,1.0,1,1,1,0
6623.0,2,1,4,93,6,0,0,0,0,8,1,1,0,0,1,22,64,0,0,0,0.529100529,0.177631579,0,1,1,0,1,0.08994709,0,0,0,0,1,1,0,0,1,-1,1.0,-1,0,0,0
6626.0,2,0,1,24,0,0,0,0,0,0,1,0,0,0,1,7,10,0,0,0,0.158590308,0.181818182,0,1,1,0,0,0.004405286,0,0,0,0,1,1,0,0,1,1,1.0,1,1,1,0
6636.0,1,0,4,100,11,0,0,0,0,6,1,1,0,0,1,12,81,0,0,0,0.231884058,1.0,1,1,1,0,1,0.0,0,0,0,0,1,1,0,0,1,-1,-1.0,-1,-1,1,0
6684.0,1,0,2,86,11,0,0,0,0,3,1,1,0,0,1,13,66,0,0,0,0.161538462,0.417582418,0,1,1,0,0,0.084615385,0,0,0,0,1,1,0,0,1,-1,-1.0,1,0,1,0
6685.0,1,0,2,70,8,0,0,0,0,3,1,1,0,0,1,15,48,0,0,0,0.148648649,0.988888889,1,1,1,0,0,0.081081081,0,0,0,0,1,0,0,0,1,0,-1.0,1,-1,1,0
6686.0,1,0,4,73,7,0,0,0,0,7,1,1,0,0,1,12,54,0,0,0,0.115044248,0.982758621,1,1,1,0,1,0.048672566,0,0,0,0,1,1,0,0,1,0,-1.0,-1,-1,1,0
6710.0,2,0,1,79,0,0,0,3,2,9,1,1,0,0,0,20,22,29,0,0,0.137931035,0.235294118,0,1,1,0,0,0.0,0,0,0,0,1,1,0,0,1,-1,1.0,1,0,1,0
6714.0,1,0,2,79,10,0,0,0,0,1,1,0,0,0,1,15,57,0,0,0,0.192307692,0.733333333,1,1,1,0,1,0.0,0,0,0,0,1,0,0,0,1,-1,1.0,-1,0,1,0
6728.0,2,0,2,66,0,0,0,2,1,8,1,0,0,0,1,17,22,19,0,0,0.018018018,0.026086957,0,1,1,0,0,0.0,0,0,0,0,1,1,0,0,1,0,1.0,1,0,1,0
6731.0,1,0,5,117,15,0,0,0,0,17,1,1,0,0,1,15,95,0,0,0,0.066666667,0.130434783,0,1,1,0,0,0.053333333,0,0,0,0,1,1,0,0,1,-1,1.0,1,1,1,0
6742.0,1,0,4,68,0,0,1,0,0,0,1,1,0,0,1,16,45,0,0,0,0.047337278,0.266666667,0,1,1,0,1,0.059171598,0,0,0,0,1,0,0,0,1,0,0.0,-1,1,1,0
6776.0,3,1,4,66,0,0,4,0,0,7,1,1,0,0,1,15,44,0,0,0,0.155844156,0.918918919,0,1,1,0,1,0.021645022,0,0,0,0,1,0,0,0,1,0,-1.0,-1,-1,1,0
6791.0,1,0,6,83,4,0,0,0,0,8,1,1,0,0,0,18,58,0,0,0,0.649606299,0.808510638,0,1,1,0,1,0.007874016,1,0,0,0,1,1,0,0,1,-1,-1.0,-1,0,0,0
6799.0,2,1,3,88,7,0,0,0,0,7,1,1,0,0,1,17,64,0,0,0,0.068014706,1.0,1,1,1,0,1,0.016544118,0,0,0,0,1,0,0,0,1,-1,-1.0,-1,-1,1,0
6809.0,3,1,3,69,2,0,0,0,0,0,1,0,0,0,1,16,46,0,0,0,0.095652174,0.096153846,0,1,1,0,0,0.008695652,0,0,0,0,1,0,0,0,1,0,1.0,1,1,1,0
6813.0,3,1,1,78,4,0,0,1,0,16,1,1,0,0,0,19,12,39,0,0,0.023255814,0.219512195,0,1,1,0,0,0.0,0,0,0,0,1,0,0,0,1,-1,1.0,1,0,1,0
6823.0,1,0,2,83,8,0,0,0,0,5,1,1,0,0,1,18,58,0,0,0,0.163522013,0.978723404,1,1,1,0,0,0.06918239,0,0,0,0,1,1,0,0,1,-1,-1.0,1,-1,1,0
6834.0,2,1,5,105,11,0,0,0,0,8,1,1,0,0,1,19,79,0,0,0,0.289719626,0.607142857,1,1,1,0,0,0.028037383,0,0,0,0,1,0,0,0,1,-1,-1.0,1,0,0,0
6840.0,1,0,4,63,3,0,0,0,0,0,1,0,0,0,1,17,39,0,0,0,0.129411765,0.061728395,0,1,1,0,0,0.0,0,0,0,0,1,1,0,0,1,0,1.0,1,1,1,0
